pH_mean,temp_max,oxygen_variance,ts_mean,ts_std,ts_max,ts_min,label
7.076179269938608,34.92003178751901,0.1984741912850106,1.0942546677309295,0.14204506419281568,1.3428970145674388,0.7159611417620821,1
6.882406836426801,35.722244303513314,0.09352674829128114,0.8945177090149142,0.12509305533402992,1.1137481843486268,0.6887834909110754,2
7.210077034364349,33.5453591536153,0.16049356588737174,1.0491874979852691,0.1350496947113917,1.2971696154469068,0.8295688373614847,1
7.532117433108791,35.35722664155123,0.21002930562140287,1.431032508184905,0.2942643624587291,2.0684452739234307,1.0277759219979503,1
7.134528859250982,39.67479621488549,0.1032536549047879,1.4670378339701295,0.27777150614463453,1.9221348942522356,0.9406727258424444,1
6.819610491614288,37.63298852334662,0.10809390802143874,0.5771101807258256,0.3085305414627353,1.2425631450455685,-0.0617854638045225,1
7.455161539411701,38.46154938227729,0.024464003663857935,0.8582189557162478,0.16705576561015972,1.207511133435081,0.48818189793755207,1
7.401063590379286,36.08460113808635,0.12668985965255866,0.9333051571081974,0.1267185486614932,1.1084335893989736,0.6378158547291568,1
6.967228337328068,33.33818834830494,0.22227012518535263,1.1097360890076768,0.15852047608510433,1.4230430347572058,0.8142969163316552,1
6.805129400818645,37.86060271791511,0.05539294805886073,0.9982253643969304,0.17566977499378322,1.3816087389123493,0.6198318605293622,2
6.401434923774882,35.42686844979166,0.02099265654118902,0.9604478283348179,0.11750347256131025,1.2635609503241119,0.7385779192138628,2
7.455324712703277,33.69648170364147,0.03496807569483039,0.8763426440852135,0.16021910390230631,1.163242588636346,0.5980689481780613,1
7.15381419174214,33.53865678898556,0.13216207926728094,1.1585418087592403,0.14794625510142506,1.4509372268388452,0.8945218003619673,1
7.278241472915066,36.509878697618596,0.04610625868752845,0.6931404498224222,0.22263860923100012,1.1349853257107918,0.2399113467557784,1
7.446292100518033,39.27209736711086,0.0516675224413642,1.4676258793291492,0.2645621416180271,1.8482253522802825,0.9801366054066044,1
6.920223350747276,37.434462389621046,0.09934078754127944,0.8771443996927442,0.17406097917474467,1.2179630988487533,0.4888942680644474,2
6.9853971890353295,37.16796200662891,0.06454714513434356,0.7249162900101872,0.19687089572192637,0.9932759780484609,0.22982915664375442,1
7.359075439140823,38.05882681425145,0.288344282195338,1.1123476079287022,0.1381126401916947,1.33742548922206,0.8827048364875123,1
6.929301062713107,36.78763613875485,0.1380140370487597,1.0513763907318274,0.14165842120640718,1.3128003495380745,0.8028972384895721,2
6.4730116645556395,36.27112349547108,0.009741061559344654,1.0354532658584945,0.10765044677086476,1.2121620521680163,0.8686150128209252,1
6.853353728732275,39.87060031329088,0.1401099241348259,0.7071230147282241,0.19579930376156096,1.0489971786564216,0.17095487161807066,1
6.828536830955839,39.763415186755594,0.10238706401375179,0.7030662102271851,0.22922453540393,1.1415078421635816,0.10000617803229199,1
6.920950573854703,37.730727484127534,0.1812895693153009,0.37819709044239097,0.4519244856731907,1.2022066480532005,-0.3674892836734641,1
7.3192452080495105,34.99741713448691,0.3445324768989019,1.1642275968960563,0.16844815012048123,1.4668497758065084,0.7620578193251619,1
7.06441010523029,38.69096621696371,0.024350021322053203,0.9475643609168601,0.1764837978542682,1.2515830899928044,0.5840597485191724,2
7.2289825755698995,36.78170969687733,0.09527353669670069,1.135426831828706,0.17081953556555785,1.381770280891289,0.8097628871042236,2
6.948982621237891,36.01668877006903,0.07166725132672323,1.0041060935154633,0.14471832481173294,1.2973892607130668,0.6717731473591982,0
7.57489727325933,37.181485127504345,0.3638046210441811,1.1637879163277889,0.2168883310038898,1.5615617092625191,0.8738397434791362,1
7.016978292292334,38.096256759284394,0.21776068138484328,0.7322023917985839,0.20281571770042725,1.1433002384261166,0.2840392937992614,1
6.764944697768571,35.730373672057084,0.03994679653557349,0.8961888893224191,0.16403293036154803,1.1620707160781008,0.577998511288893,2
7.081003131047495,35.47961982276219,0.17701208635150303,0.9622096568074495,0.18156129471005075,1.2368587749585427,0.5881837730237316,1
7.033780862967021,37.900041346843665,0.09729803244863185,0.6923043280787534,0.22206166811377093,1.1384117526200657,0.25992417251424593,1
6.764867446124696,35.94145538660021,0.12341460148047309,1.2262550648514194,0.1944381075874619,1.5921717333078083,0.831907798580084,1
7.202298682963293,37.19087807697547,0.1905097135049878,0.5007226759539445,0.29557934869318014,1.1268987943266404,-0.047525758037061376,1
7.054896231794986,36.48258819662854,0.3077362192548655,1.0429984079372583,0.15959824344102205,1.34896490544796,0.7420283303964492,1
7.256128168856672,35.43364027656966,0.04113269034072521,0.871923155467369,0.16952591507758827,1.1026819273565103,0.37830839104614183,2
6.905080882287956,33.39428760716424,0.0610403615284452,0.9986685006460366,0.11104441186030521,1.27552217648446,0.7466250603386719,2
6.8672945429675885,41.42830523158382,0.08040470265863899,1.1406000508707632,0.1399731921075204,1.385958741257229,0.8033086172971734,1
7.289737395594225,42.71487684627973,0.15301488774392913,1.0328065486151465,0.1414908184067943,1.298945377514074,0.7138939238999834,1
7.350220465078242,34.90542570723238,0.058381227919560554,0.8668958870990778,0.15208444447334757,1.1202703307533548,0.5603490026987715,2
6.8696153388034045,35.112092950556,0.27817932846678306,1.4638975232456921,0.3103610026230288,1.9837590143260682,0.8495346475371496,1
6.78339596533514,37.02779641866502,0.11768879829185717,0.6361302692575256,0.2285241026396031,0.9894008301185696,0.22230720090806147,1
6.53841574721988,36.08903750229037,0.1584837759663036,1.6634790617872734,0.466030850987953,2.3823590275352164,0.6916905383235135,1
7.28506332023607,37.02343283543873,0.006637647831367988,1.1834018985942036,0.21207612723267588,1.5563047579937173,0.6795108874689616,2
7.126111161915617,35.60195629379215,0.12056177747020146,0.746297412747821,0.1727694758738535,1.1062939619450638,0.47937854029638804,1
6.619450181202143,39.055162141107644,0.046717181813274146,0.5671110200415089,0.28144774824424745,0.9717542454090201,0.029314474104411473,1
6.974925583139148,36.771355663990505,0.12661584204909043,1.1258837183327954,0.1525790535251841,1.358875925627212,0.7074514174772814,2
7.153610030723119,38.2624766561343,0.16566970343968854,1.0637331460631791,0.18469499377373516,1.3535741141719844,0.7587936216403094,1
7.117456230801242,38.4259948506902,0.023329103617476015,0.8237860848089958,0.1960683184145802,1.1720207171561061,0.45261971208202273,2
7.4100885234745775,35.97272747857018,0.1450110366522515,0.9011241560744345,0.10814606296497042,1.1931602988483485,0.7416427097865493,1
7.214302588389153,34.7759114912816,0.20961336968199454,1.4110467611371098,0.29094976471956485,1.8676559699755872,0.7205992225989717,1
7.269752409809028,34.604823421931684,0.1844348054949576,1.1467723903925136,0.18091907874773083,1.5677952295005224,0.7890444370191761,1
7.069583234892626,34.247913336853706,0.06821861483504332,1.1532339540464178,0.195496360654462,1.55431786055009,0.8405335794014782,1
6.8041497365258445,43.11906245799365,0.04346889719103563,0.7767916335771764,0.17576669832345515,1.2104546300504178,0.49880808574578883,1
7.393980072136348,40.66190857751313,0.04664629163608586,0.9509792644887343,0.16653352976369862,1.1724655442749077,0.5223348162178818,1
7.257013391349796,36.893394262017694,0.11391035441137971,1.253919276645633,0.2141962986892277,1.7510271012518777,0.9303180964830431,1
6.957397585691255,37.02647334560334,0.19658480264713482,0.8024153102253401,0.14825672624372432,1.0442835268296222,0.42598892866335586,1
6.685298385078916,39.09605915523451,0.07938905730134667,1.2096921198534327,0.1918136686549836,1.5661331739981879,0.9115945361711508,1
7.012958024748212,35.75279498074128,0.07526157423028383,1.0432855557873777,0.1643023485975559,1.4318621810390395,0.7690741679487544,0
6.754725158132946,35.55352862811832,0.08726443495608491,1.2410961066129513,0.21332913383711458,1.587372970907049,0.7960188105223884,1
7.278414926685325,35.29461377073036,0.1417282435557464,0.9096588901837931,0.16270738430056697,1.1505721127687951,0.44940433484598064,1
6.854251529083983,38.24074478786272,0.16136684997846593,1.0931230064184845,0.13732750276078168,1.4787769557824904,0.8304073185071579,1
7.134826138235718,35.16590210707848,0.12263450908524069,1.0607381925307755,0.15556068438409115,1.2759250439251322,0.6380882481950878,2
6.821738229577171,39.10370972105504,0.02630569195024567,0.6615349079173395,0.23392437002624117,1.2103534322642007,0.27302193875388586,1
7.05908107050705,35.11368015126122,0.09727032080492938,1.221329211350093,0.23801517674442704,1.6271078963390913,0.8210091640913616,1
7.127676987303379,34.21232969593075,0.06877029806277027,1.2023496450623912,0.1873414604354972,1.539167862506933,0.9090534771524382,1
7.345319753889731,40.35318959649139,0.19424155118925418,1.4650738698648587,0.28799997254739196,2.090405846856279,0.9977758196510778,1
7.087050753986205,36.468919050741526,0.148918188246932,1.3458073070572905,0.20834513845555247,1.8141956181698113,0.859625167835134,1
7.141792676754924,33.13482195811878,0.031831081056965374,0.9624208409847425,0.15225549769426946,1.3829444284235546,0.7012319959411759,2
7.057115170433081,38.264752385131594,0.14406063442286807,0.9489388379959394,0.1838797871249888,1.3918647161754572,0.6471696168522708,1
7.093777040938548,33.29515417002209,0.05039663543267619,0.9554964789100815,0.16366537255030175,1.2817993775216017,0.5435503606684167,2
7.357774791397325,37.56361709736711,0.17710187339941688,0.6845214485496172,0.2508420505194449,1.1787820139014564,0.27542278879748355,1
6.934473944313843,35.54828355862572,0.03768948075095855,0.8665606228034815,0.2064942177341425,1.2619160129766962,0.5488172415834128,2
6.7905441853055875,38.40605091809082,0.26796695532427195,0.5935987003217809,0.30203344429375684,1.2006641775217528,0.10625130746870567,1
7.252915103426662,36.5085584526756,0.06725805049856144,0.8345267468823128,0.21995139742046255,1.2768878350233412,0.3391398265470594,1
7.2223533641311315,36.8015765295479,0.15657774332141408,0.8817220899650877,0.17922356509693022,1.1305710830123659,0.4299374006498585,1
6.912080155097371,38.55150460089982,0.006177799152912628,1.0957214709923757,0.11930530135255756,1.3119924590470986,0.9286095098321502,0
7.263105753199793,37.912024364218254,0.03296078093134803,1.0815011866184234,0.16327640135101595,1.5509118046335928,0.7919657696258844,2
7.138469080069708,36.73384711597747,0.10614760968173641,1.098506118029916,0.15063439164526637,1.5045688060675253,0.8131296883727744,2
6.800165883918757,37.68529439838961,0.25571754456431217,0.9986056220049164,0.16178895703192647,1.3148505282394807,0.6414771891874322,1
6.821035639054692,37.20028582492015,0.02698202432689195,1.0708100710348958,0.15145481495701463,1.3216763904227955,0.7562577722074614,2
7.218913882963325,32.59461471772927,0.02637036702571204,0.815226219449101,0.19456968392173543,1.2884985546450713,0.48945808016922127,1
6.952813946747193,34.01177532856244,0.11192856481477076,0.8608368389290533,0.1797978748133755,1.264479654503777,0.5284831099992005,1
7.107763623149912,37.45877532298492,0.1220888031280238,0.9091791306325812,0.16760893889170284,1.261121776248549,0.6141545901778092,2
6.77136123830152,37.60142908363546,0.04251627723628889,1.1258377951868361,0.18574965360699552,1.4288146775869022,0.6915028404059931,2
7.212129026347126,40.091792959557296,0.13973442340431177,1.6669853326138366,0.35779170942722244,2.476242033437806,1.059214004243068,1
6.989423818581851,35.32923942230393,0.11143471938504762,1.1270316041859745,0.18437213303559186,1.552644249904465,0.879404551518705,2
7.269780944831052,37.01597861781588,0.20398431026998654,0.9132468192164135,0.15376186297214903,1.1528162503860928,0.4724212900491571,1
7.126316878983193,34.14100352327306,0.3637332051224576,0.929177495534231,0.19442099849656577,1.3658872079702673,0.5004112688342391,1
7.494243842028295,35.79073252691511,0.07246752655879479,0.5560854566790089,0.3130282131325975,1.0599147439786247,-0.02897756306853981,1
6.601010710098445,38.19057212067608,0.18783137112212436,0.9391278415688665,0.12650631303895507,1.2920017977596672,0.7936408321154644,1
7.2992041772740315,37.20462066761772,0.019789320748238796,0.9601138117461857,0.15276123031462213,1.1523552634152054,0.6495844519562559,2
6.91685920463041,37.67918524651037,0.10130033303833118,0.8988031789155411,0.15732472635891048,1.1899757261523276,0.5830094992594921,2
6.899842770057497,34.91329963276537,0.08222681300338205,1.0783440675514517,0.17318545170492475,1.3789193487031584,0.7439234330774582,2
7.1038547075733725,37.13991717882275,0.21128387721269723,1.0245649125762137,0.16169264178955503,1.3531840094870922,0.8041274726098001,1
6.765850545597438,37.023859066393136,0.11785032544062533,0.8360560125729406,0.16300405809003035,1.0796467106091754,0.4405930990789965,1
6.7306930313813105,37.45793987132878,0.18171937841388935,1.140470188728549,0.117479712258818,1.4074962243442646,0.8849235282594655,1
7.083961418221456,35.52747021971561,0.10068410341806738,1.031304276883661,0.16993642280831808,1.497401724267458,0.7504623806583605,2
6.775644819807142,37.67787704492414,0.502256682713153,1.1096538517511105,0.15204018494970367,1.3312251315122148,0.7915357025941779,1
6.832937356386357,34.627104043614885,0.3001632813193711,0.8876516943764559,0.14262563937785946,1.1229245862354507,0.6050925056666153,1
7.297084134589734,36.375809359907414,0.19604285136348215,1.0259173412441585,0.13348294590549695,1.2365168193793468,0.7747116160697355,1
6.742599351278805,35.54921148474352,0.17613431913960195,0.8923841579097065,0.15962863373107564,1.1915187033312071,0.609039737002227,1
6.6936673296043505,37.34222779706254,0.15952203789421976,0.7154832511135142,0.18416615180477064,1.081304063957511,0.43760182956095117,1
7.6223135422558395,37.89484142240476,0.033259440243702046,0.7815399383859645,0.1920644130095396,1.1838603890118655,0.46652164161623155,1
